method	dataset	sample_id	cancer	platform	sender_compartment	receiver_compartment	ligand	receptor	pathway	lr_means	cellphone_pvals	ligand_props	receptor_props
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	CD44	SPP1	1.554076493838813	0.0	0.06639004149377593	0.9862637362637363
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	CD44	SPP1	1.5510032721824072	0.0	0.09203296703296704	0.9862637362637363
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	MIF	CD74	MIF	1.508106610552735	0.0	0.9863760217983651	0.8328393598103142
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	SPP1	CD44	SPP1	1.4813899387112957	0.0	0.1553133514986376	0.9945504087193461
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	1.4774870108722697	0.0	0.06639004149377593	0.9945504087193461
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	SPP1	CD44	SPP1	1.4746118942168216	0.0	0.09203296703296704	0.9945504087193461
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	MIF	CD74	MIF	1.401449244360179	0.0	0.9697802197802198	0.8328393598103142
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	COL1A1	ITGA2	ECM-integrin	1.3773949863858062	1.0	0.9835164835164835	0.8147138964577657
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1.3623911214418147	1.0	0.9835164835164835	0.7060439560439561
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	1.3409700561671558	1.0	0.1553133514986376	0.9253112033195021
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	1.3374733312049052	1.0	0.06639004149377593	0.9253112033195021
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	CD44	SPP1	1.3343276471876588	1.0	0.09203296703296704	0.9253112033195021
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	1.3297944378713233	0.0	0.9863760217983651	0.9807692307692307
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.308450641737469	1.0	0.9835164835164835	0.3758150563129816
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	MIF	CD74	MIF	1.2862419968421743	0.04	0.9863760217983651	0.9836512261580381
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	1.2815869491953829	1.0	0.9945504087193461	0.8147138964577657
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1.2664936216667917	1.0	0.9945504087193461	0.7060439560439561
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	1.2478166245875177	0.45	0.6597510373443983	0.8328393598103142
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	MIF	CD74	MIF	1.2230886185472178	0.92	0.9697802197802198	0.9807692307692307
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.2125180467410572	1.0	0.9945504087193461	0.3758150563129816
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	MIF	CD74	MIF	1.1794549742654326	1.0	0.9697802197802198	0.9836512261580381
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	MIF	CD74	MIF	1.0694049939680712	1.0	0.6597510373443983	0.9807692307692307
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	MIF	CD74	MIF	1.025641030754586	1.0	0.6597510373443983	0.9836512261580381
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.8244393878857189	0.0	0.9134558387670421	0.16123295791345585
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.819154289175549	0.0	0.9134558387670421	0.2184065934065934
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.8167188948365964	0.0	0.9134558387670421	0.25340599455040874
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.6834929677970445	0.0	0.33076467101363366	0.9587912087912088
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.6828969044392241	0.0	0.5885558583106267	0.9587912087912088
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.6778460723052651	0.0	0.5027472527472527	0.9587912087912088
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	0.6232633487960264	0.0	0.33076467101363366	0.9645776566757494
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.622792029844346	0.0	0.5885558583106267	0.9645776566757494
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR1	TGFB	0.6176989817381903	0.0	0.5027472527472527	0.9645776566757494
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.5881284812895301	0.0	0.896457765667575	0.945054945054945
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.579344103890625	0.0	0.896457765667575	0.9509536784741145
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.5731276959761855	0.01	0.33076467101363366	0.7480735032602253
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.5724846814987141	0.0	0.5885558583106267	0.7480735032602253
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.567448972449546	0.03	0.5027472527472527	0.7480735032602253
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.5561752920075822	0.0	0.1553133514986376	0.9656593406593407
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.5525965089627596	0.0	0.06639004149377593	0.9656593406593407
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.5494784605903559	0.0	0.09203296703296704	0.9656593406593407
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.5480441836290656	0.87	0.33076467101363366	0.9711538461538461
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.5474445251683354	0.78	0.5885558583106267	0.9711538461538461
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.5462126960518091	0.0	0.896457765667575	0.6247777119146414
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.5448150942585802	0.0	0.1553133514986376	0.9754768392370572
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.5423912253858865	0.92	0.5027472527472527	0.9711538461538461
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	0.5411268478388308	0.0	0.06639004149377593	0.9754768392370572
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.5388100795625578	0.0	0.5530527563722585	0.945054945054945
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	0.5380821931386414	0.0	0.09203296703296704	0.9754768392370572
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	0.5299176074016052	0.09	0.5530527563722585	0.9509536784741145
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.5175456696860709	0.36	0.8090659340659341	0.945054945054945
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	0.5140155932427973	1.0	0.33076467101363366	0.9754768392370572
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.5135192268103069	0.98	0.5885558583106267	0.9754768392370572
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.5089434612057782	1.0	0.33076467101363366	0.6639004149377593
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	0.5087260525122212	0.65	0.8090659340659341	0.9509536784741145
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR2	TGFB	0.5084314457077473	1.0	0.5027472527472527	0.9754768392370572
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.5083036753088328	1.0	0.5885558583106267	0.6639004149377593
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.5032648772040171	1.0	0.5027472527472527	0.6639004149377593
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.4969351651617987	1.0	0.5530527563722585	0.6247777119146414
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.47564562984820047	1.0	0.8090659340659341	0.6247777119146414
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	0.43055567398452044	1.0	0.1553133514986376	0.6751630112625964
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	0.4270131214631208	1.0	0.06639004149377593	0.6751630112625964
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	ITGAV	SPP1	0.423869416621147	1.0	0.09203296703296704	0.6751630112625964
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	0.3961326775822983	0.0	0.07943094250148192	0.9427792915531336
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	DLL4	NOTCH1	NOTCH	0.3878109685612617	0.0	0.09340659340659341	0.9427792915531336
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.3300521394381038	0.0	0.07943094250148192	0.9217032967032966
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.32167307544618623	0.01	0.09340659340659341	0.9217032967032966
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.31246934684029326	1.0	0.8296703296703297	0.16123295791345585
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.3072216565369398	1.0	0.8296703296703297	0.2184065934065934
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.3049221550863716	1.0	0.8296703296703297	0.25340599455040874
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.3024889001297421	0.0	0.2779291553133515	0.8174386920980926
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	0.28819694594721235	0.0	0.14148351648351648	0.8174386920980926
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	0.2845927918821421	0.0	0.06698280972139893	0.8174386920980926
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	0.28318789755368884	0.0	0.053349140486069944	0.8174386920980926
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	EGF	EGFR	EGF/ERBB	0.2829168207765572	0.0	0.09615384615384616	0.8174386920980926
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	0.2804412295501963	0.0	0.11171662125340599	0.8174386920980926
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.27814840284045494	1.0	0.07943094250148192	0.6081802015411973
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.26975397763337483	1.0	0.09340659340659341	0.6081802015411973
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	0.2204918099116563	0.0	0.7983651226158038	0.2039122703023118
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.2010727943446276	0.01	0.7983651226158038	0.23901098901098902
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	VEGFA	KDR	VEGF	0.18914854805188874	0.07	0.7983651226158038	0.20708446866485014
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	VEGFA	KDR	VEGF	0.1849362469490977	0.02	0.6620879120879121	0.2039122703023118
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.18443334598387354	0.02	0.2779291553133515	0.4078245406046236
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	0.1711260416111645	0.61	0.3924125666864256	0.2039122703023118
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.1701641896620949	0.67	0.14148351648351648	0.4078245406046236
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.1666117772539735	0.9	0.06698280972139893	0.4078245406046236
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.16551021130113341	0.8	0.6620879120879121	0.23901098901098902
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.1652065606323947	0.73	0.053349140486069944	0.4078245406046236
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.16488382073982694	0.74	0.09615384615384616	0.4078245406046236
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.16238678146312785	0.89	0.11171662125340599	0.4078245406046236
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	VEGFA	KDR	VEGF	0.15357489748290015	0.97	0.6620879120879121	0.20708446866485014
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.15169283151754182	1.0	0.3924125666864256	0.23901098901098902
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	0.13973967120464972	1.0	0.3924125666864256	0.20708446866485014
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.13609866510289423	1.0	0.2779291553133515	0.5618131868131868
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.12863711427818958	1.0	0.4550408719346049	0.16123295791345585
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.12339301614205199	1.0	0.4550408719346049	0.2184065934065934
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.12182307546962677	1.0	0.14148351648351648	0.5618131868131868
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.12111043721043774	1.0	0.4550408719346049	0.25340599455040874
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.11826499275429321	1.0	0.06698280972139893	0.5618131868131868
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	0.1168598541841723	1.0	0.053349140486069944	0.5618131868131868
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	0.11654270348072499	1.0	0.09615384615384616	0.5618131868131868
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	0.1140513972131857	1.0	0.11171662125340599	0.5618131868131868
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	0.09640397182487592	0.0	0.46321525885558584	0.13870776526378187
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.08980863050618829	0.0	0.46321525885558584	0.21978021978021978
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	WNT5A	FZD5	WNT	0.0884895500859545	0.0	0.46321525885558584	0.2724795640326976
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	0.07107206162790235	0.14	0.27884615384615385	0.13870776526378187
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.06447366600499747	0.81	0.27884615384615385	0.21978021978021978
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	0.0641492697551108	0.92	0.13692946058091288	0.13870776526378187
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	WNT5A	FZD5	WNT	0.06314990427169663	0.74	0.27884615384615385	0.2724795640326976
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.05754814501260633	0.99	0.13692946058091288	0.21978021978021978
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	0.056217110089924076	1.0	0.13692946058091288	0.2724795640326976
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.050396448176993534	0.0	0.12448132780082988	0.07587433313574392
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	0.045120695908175905	0.23	0.12448132780082988	0.12806539509536785
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	0.044909981268836545	0.13	0.12448132780082988	0.07967032967032966
liana_cellphonedb_pilot	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.03522384934927404	0.88	0.15803814713896458	0.07587433313574392
