dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes	null_model	fake_draws_requested	fake_draws_used	null_mean_score	null_ge_observed_n	empirical_p_ge	observed_to_null_mean_ratio	fake_pair_examples
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.43380282	0.26948357	0.28106416	0.21126761	8340	1.0555076	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.57110372	14	0.14851485	1.848189	HBEGF-TGFBR1;SPP1-ITGA2;SPP1-TGFBR1;TGFB1-ITGAV;CCL2-ITGA2
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.43380282	0.37306843	0.28106416	0.2781457	464	0.99401589	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.49742992	8	0.089108911	1.9983034	CCL2-EGFR;HBEGF-CXCR4;HBEGF-FZD5;HBEGF-TGFBR1;HBEGF-CXCR4
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	0.45695364	0.26948357	0.27704194	0.21126761	464	0.75633969	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.70071445	39	0.3960396	1.0793836	TGFB1-EGFR;VEGFA-CXCR4;TGFB1-EGFR;TGFB1-EGFR;SPP1-CXCR4
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.45695364	0.37306843	0.27704194	0.2781457	2852	1.3563205	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.3907043	35	0.35643564	0.97527598	SPP1-TGFBR1;TGFB1-FZD5;VEGFA-CXCR4;SPP1-EGFR;CCL2-CXCR4
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	WNT5A	FZD5	WNT	0.14397496	0.46259781	0.11580595	0.29546166	8340	0.60134988	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.54530768	29	0.2970297	1.1027717	HBEGF-ITGAV;DLL4-ITGA2;DLL4-ITGAV;CXCL12-EGFR;CCL2-NOTCH2
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	0.14397496	0.20971302	0.11580595	0.17549669	464	0.18544914	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.13663216	26	0.26732673	1.3572876	HBEGF-ITGA2;CXCL12-ITGA2;CXCL12-KDR;TGFB1-ITGA2;TGFB1-CXCR3
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	0.25386313	0.46259781	0.16225166	0.29546166	464	0.72129956	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.43114848	12	0.12871287	1.6729725	VEGFA-EGFR;VEGFA-NOTCH1;VEGFA-NOTCH2;DLL4-NOTCH2;CXCL9-NOTCH1
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	0.25386313	0.20971302	0.16225166	0.17549669	2852	0.42357148	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.24911809	12	0.12871287	1.7002839	CXCL9-EGFR;VEGFA-CXCR3;CXCL9-NOTCH2;SPP1-NOTCH2;HBEGF-KDR
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.25070423	0.26979656	0.18215962	0.21158059	8340	0.6107096	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.31984158	0	0.0099009901	1.9094128	CXCL12-NOTCH2;TGFB1-NOTCH2;CXCL12-NOTCH2;CCL2-CXCR4;CXCL12-ITGA2
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.25070423	0.20419426	0.18215962	0.16887417	464	0.31442541	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.13663878	13	0.13861386	2.3011433	WNT5A-NOTCH2;TGFB1-ITGA2;CCL2-CXCR3;DLL4-NOTCH2;CCL2-NOTCH2
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	0.11258278	0.26979656	0.10706402	0.21158059	464	0.18656099	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.40309745	89	0.89108911	0.46281858	VEGFA-ITGAV;SPP1-NOTCH2;SPP1-NOTCH2;DLL4-CXCR4;DLL4-CXCR4
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.11258278	0.20419426	0.10706402	0.16887417	2852	0.18290146	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.32021373	62	0.62376238	0.57118556	WNT5A-CXCR3;DLL4-KDR;CXCL9-KDR;DLL4-FZD5;CXCL9-FZD5
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	2.742723	0.37245696	0.70234742	0.26447574	8340	9.2234785	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.5584233	0	0.0099009901	5.9184679	JAG1-EGFR;JAG1-EGFR;JAG1-EGFR;HBEGF-ITGAV;VEGFA-NOTCH2
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	2.742723	0.13686534	0.70234742	0.11258278	464	2.3056209	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.41809922	0	0.0099009901	5.5145305	JAG1-CCR2;VEGFA-EGFR;VEGFA-FZD5;WNT5A-CXCR3;VEGFA-CCR2
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	9.8984547	0.37245696	0.86203091	0.26447574	464	22.644147	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	4.1204951	0	0.0099009901	5.4954918	CCL2-NOTCH2;CXCL12-EGFR;MIF-NOTCH2;TGFB1-EGFR;JAG1-FZD5
GSE283052	GSM8655165_P15	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	9.8984547	0.13686534	0.86203091	0.11258278	2852	10.778605	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.2871263	5	0.059405941	8.3741625	TGFB1-CCR2;CXCL12-KDR;MIF-CCR2;CXCL12-CCR2;JAG1-CXCR3
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.15276932	0.25197809	0.11564212	0.1880706	9710	0.35341877	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.26769315	35	0.35643564	1.3202384	CXCL9-NOTCH1;CCL2-EGFR;SPP1-NOTCH1;WNT5A-ITGA2;CCL2-CXCR4
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.15276932	0.39896373	0.11564212	0.19300518	126	0.29525039	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.11669068	4	0.04950495	2.5301968	CXCL9-ITGA2;CXCL9-NOTCH1;CXCL9-NOTCH2;DLL4-ITGA2;CCL2-TGFBR2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	0.40025907	0.25197809	0.19430052	0.1880706	126	0.48856783	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.53278628	40	0.40594059	0.91700527	CCL2-CXCR4;CCL2-NOTCH1;CCL2-CXCR4;CXCL9-NOTCH1;WNT5A-CXCR4
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.40025907	0.39896373	0.19430052	0.19300518	710	1.0486244	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.68982432	11	0.11881188	1.5201325	JAG1-EGFR;CXCL9-NOTCH2;CXCL9-ITGA2;JAG1-NOTCH1;WNT5A-TGFBR2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.15276932	0.67924528	0.11564212	0.36914181	9710	0.95269408	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.46499218	5	0.059405941	2.0488389	DLL4-FZD5;DLL4-FZD5;SPP1-EGFR;WNT5A-ITGAV;DLL4-ITGA2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.15276932	0.52979275	0.11564212	0.24093264	126	0.39206951	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.22925144	17	0.17821782	1.7102161	CXCL9-NOTCH1;WNT5A-CD44;SPP1-TGFBR1;CXCL9-NOTCH2;SPP1-NOTCH2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	0.40025907	0.67924528	0.19430052	0.36914181	126	1.3170089	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.85717894	7	0.079207921	1.5364457	WNT5A-ITGA2;WNT5A-ITGAV;CCL2-ITGAV;JAG1-EGFR;VEGFA-ITGAV
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.40025907	0.52979275	0.19430052	0.24093264	710	1.3924915	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.0815386	18	0.18811881	1.2875097	CXCL9-CD44;VEGFA-NOTCH1;VEGFA-ITGAV;CXCL9-TGFBR1;CXCL9-NOTCH1
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.0356056	0.087948874	0.032562386	0.068776628	9710	0.028750094	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.068371087	39	0.3960396	0.42050076	DLL4-TGFBR1;WNT5A-CXCR3;DLL4-CCR2;CCL2-TGFBR1;EGF-KDR
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.0356056	0.12953368	0.032562386	0.081606218	126	0.022341993	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.042630852	64	0.64356436	0.52408037	DLL4-ITGA2;EGF-FZD5;WNT5A-EGFR;SPP1-EGFR;WNT5A-EGFR
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.14119171	0.087948874	0.090673575	0.068776628	126	0.060153429	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.090343629	45	0.45544554	0.66582923	DLL4-NOTCH2;DLL4-KDR;WNT5A-KDR;SPP1-CCR2;WNT5A-CXCR3
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.14119171	0.12953368	0.090673575	0.081606218	710	0.12009841	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.15420691	51	0.51485149	0.77881344	SPP1-FZD5;CXCL9-ITGA2;SPP1-ITGA2;SPP1-EGFR;SPP1-FZD5
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.14942179	0.024954352	0.089166159	0.023737066	9710	0.034233468	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.091432636	67	0.67326733	0.37441191	CCL2-CXCR4;TGFB1-KDR;WNT5A-CCR2;WNT5A-TGFBR1;DLL4-CXCR4
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.14942179	0.012953368	0.089166159	0.012953368	126	0.0093759987	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.050512993	86	0.86138614	0.18561558	CCL2-KDR;TGFB1-EGFR;TGFB1-EGFR;TGFB1-KDR;DLL4-KDR
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.23704663	0.024954352	0.098445596	0.023737066	126	0.028655038	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.10846459	63	0.63366337	0.26418795	CXCL12-NOTCH2;VEGFA-TGFBR1;VEGFA-CCR2;WNT5A-KDR;WNT5A-CCR2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.23704663	0.012953368	0.098445596	0.012953368	710	0.020163311	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.094219846	76	0.76237624	0.2140028	CXCL12-CCR2;WNT5A-CXCR4;HBEGF-CCR2;WNT5A-CCR2;CXCL12-CCR2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	0.12325015	0.0051734632	0.094948265	0.0051734632	9710	0.0058540914	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.12407297	100	1	0.04718265	SPP1-KDR;DLL4-TGFBR1;TGFB1-NOTCH2;DLL4-CXCR4;CXCL9-TGFBR1
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.12325015	0.012953368	0.094948265	0.011658031	126	0.0077337668	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.042104231	87	0.87128713	0.18368147	TGFB1-FZD5;DLL4-KDR;DLL4-CXCR4;TGFB1-EGFR;SPP1-EGFR
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	0.63601036	0.0051734632	0.18134715	0.0051734632	126	0.015939198	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.17317399	100	1	0.092041523	JAG1-CXCR4;JAG1-CXCR3;VEGFA-TGFBR1;WNT5A-CXCR3;WNT5A-TGFBR1
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.63601036	0.012953368	0.18134715	0.011658031	710	0.054099375	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.22676453	83	0.83168317	0.23857071	TGFB1-FZD5;JAG1-FZD5;TGFB1-FZD5;VEGFA-FZD5;WNT5A-EGFR
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	VEGFA	KDR	VEGF	0.96378576	0.025562995	0.44948265	0.022824102	9710	0.22619495	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.40269432	51	0.51485149	0.56170385	HBEGF-CCR2;TGFB1-NOTCH2;HBEGF-NOTCH2;HBEGF-CXCR4;CXCL9-TGFBR1
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	0.96378576	0.041450777	0.44948265	0.03238342	126	0.19352367	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.14767651	17	0.17821782	1.3104567	CXCL9-EGFR;TGFB1-CXCR4;JAG1-EGFR;HBEGF-FZD5;TGFB1-CXCR4
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	0.29145078	0.025562995	0.19170984	0.022824102	126	0.036090912	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.1368251	68	0.68316832	0.26377407	SPP1-TGFBR1;CXCL9-CXCR4;SPP1-CXCR3;TGFB1-CCR2;WNT5A-TGFBR1
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	0.29145078	0.041450777	0.19170984	0.03238342	710	0.079331058	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.16274139	71	0.71287129	0.48746701	CXCL12-EGFR;SPP1-CXCR4;CXCL9-CXCR4;WNT5A-EGFR;TGFB1-CXCR4
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	CD44	SPP1	0.045952526	1.8164942	0.030127815	0.55082167	9710	0.76636221	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.6176908	22	0.22772277	1.240689	CCL2-CD74;EGF-ITGAV;CCL2-CD74;DLL4-CD74;EGF-FZD5
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	0.045952526	0.68782383	0.030127815	0.30440415	126	0.1531114	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.12638902	38	0.38613861	1.2114296	CXCL12-TGFBR2;CXCL12-TGFBR2;CXCL12-NOTCH1;EGF-TGFBR2;DLL4-TGFBR2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	0.13341969	1.8164942	0.06865285	0.55082167	126	1.1740183	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.78250733	21	0.21782178	1.5003288	HBEGF-CD74;HBEGF-CD74;HBEGF-CD74;CXCL9-EGFR;HBEGF-CD74
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	0.13341969	0.68782383	0.06865285	0.30440415	710	0.60261855	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.4696835	34	0.34653465	1.2830311	HBEGF-TGFBR1;DLL4-ITGAV;CXCL12-NOTCH2;WNT5A-TGFBR2;WNT5A-NOTCH2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.045952526	0.53438831	0.030127815	0.31832015	9710	0.22545352	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.3319304	71	0.71287129	0.67921926	CCL2-ITGA2;CCL2-EGFR;WNT5A-TGFBR2;WNT5A-ITGA2;CXCL12-NOTCH1
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	0.045952526	0.70336788	0.030127815	0.27849741	126	0.15657154	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.14142155	36	0.36633663	1.1071265	CXCL12-TGFBR2;CCL2-NOTCH2;CXCL12-NOTCH2;CXCL12-TGFBR2;WNT5A-TGFBR2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	0.13341969	0.53438831	0.06865285	0.31832015	126	0.34538048	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.36879477	43	0.43564356	0.93651133	CXCL9-ITGA2;WNT5A-ITGA2;HBEGF-ITGA2;CXCL12-EGFR;WNT5A-TGFBR2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	0.13341969	0.70336788	0.06865285	0.27849741	710	0.61623705	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.42917408	27	0.27722772	1.4358673	DLL4-TGFBR1;WNT5A-TGFBR2;CXCL9-NOTCH1;HBEGF-TGFBR1;WNT5A-CD44
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	MIF	CD74	MIF	5.3837492	2.8557517	0.78940962	0.68472307	9710	141.15489	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	8.4234711	0	0.0099009901	16.757331	COL1A1-CD44;TGFB1-FZD5;VEGFA-FZD5;VEGFA-TGFBR2;COL1A1-CD44
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	MIF	CD74	MIF	5.3837492	4.0479275	0.78940962	0.49352332	126	105.5695	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	2.7612178	0	0.0099009901	38.232949	HBEGF-TGFBR2;JAG1-CD44;TGFB1-NOTCH2;VEGFA-CD44;COL1A1-CD44
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	MIF	CD74	MIF	2.0777202	2.8557517	0.42746114	0.68472307	126	28.742756	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.7166774	0	0.0099009901	16.743249	CXCL9-TGFBR2;TGFB1-ITGAV;JAG1-FZD5;CXCL9-FZD5;JAG1-FZD5
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	2.0777202	4.0479275	0.42746114	0.49352332	710	55.22874	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.4625641	0	0.0099009901	37.761585	JAG1-ITGAV;CCL2-TGFBR1;JAG1-ITGAV;JAG1-TGFBR2;VEGFA-ITGAV
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.062994522	0.36062082	0.051125989	0.24223981	9710	0.20856636	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.21905457	38	0.38613861	0.95212057	EGF-ITGA2;CXCL12-ITGAV;SPP1-EGFR;CCL2-NOTCH2;SPP1-EGFR
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.062994522	0.22927461	0.051125989	0.13471503	126	0.06996481	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.054147425	39	0.3960396	1.292117	CCL2-FZD5;SPP1-ITGA2;WNT5A-NOTCH2;CCL2-ITGA2;CCL2-FZD5
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	0.07642487	0.36062082	0.055699482	0.24223981	126	0.13350773	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.20613443	69	0.69306931	0.64767313	CXCL12-NOTCH2;CXCL9-NOTCH2;HBEGF-NOTCH2;SPP1-ITGA2;EGF-ITGA2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.07642487	0.22927461	0.055699482	0.13471503	710	0.11506309	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.14068581	61	0.61386139	0.81787275	HBEGF-CXCR4;HBEGF-ITGA2;SPP1-FZD5;SPP1-CXCR4;EGF-ITGA2
GSE283052	GSM8655166_P17	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	1.0429093	0.21150335	0.46104687	0.16889836	9710	2.0251373	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.66911814	7	0.079207921	3.0265766	HBEGF-KDR;VEGFA-NOTCH1;TGFB1-KDR;HBEGF-NOTCH1;TGFB1-CXCR4
