dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes	null_model	null_permutations	null_mean_score	null_ge_observed_n	empirical_p_ge	observed_to_null_mean_ratio	null_mean_adjacency_pairs
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	CXCL9	CXCR3	CXCL chemokine	0.048148148	0.031746032	0.044444444	0.031746032	72	0.0065580215	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0055125354	0	0.019607843	1.1896561	36.2
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.031413613	0.055555556	0.031413613	0.05	164	0.0089108996	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0082781348	0	0.019607843	1.0764381	114.24
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	immune	CXCL9	CXCR3	CXCL chemokine	0.031413613	0.078534031	0.031413613	0.073298429	232	0.013447917	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0091755824	0	0.019607843	1.46562	41.48
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.031413613	0.057569296	0.031413613	0.053571429	311	0.010385989	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.012023418	50	1	0.86381333	770.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	CXCL9	CXCR3	CXCL chemokine	0.031413613	0.031746032	0.031413613	0.031746032	23	0.0031693382	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0025856305	0	0.019607843	1.2257506	12.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.047974414	0.055555556	0.045575693	0.05	919	0.018188629	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.020495255	50	1	0.88745563	2185.14
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CXCL9	CXCR3	CXCL chemokine	0.047974414	0.078534031	0.045575693	0.073298429	311	0.021637477	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.025048788	50	1	0.86381333	770.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.047974414	0.057569296	0.045575693	0.053571429	18684	0.027164142	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.026601243	0	0.019607843	1.0211606	15238.88
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	CXCL9	CXCR3	CXCL chemokine	0.047974414	0.031746032	0.045575693	0.031746032	107	0.007130873	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0084535281	50	1	0.84353809	256.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.031746032	0.055555556	0.031746032	0.05	72	0.0075669479	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0063606179	0	0.019607843	1.1896561	36.2
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	CXCL9	CXCR3	CXCL chemokine	0.031746032	0.078534031	0.031746032	0.073298429	23	0.0079233454	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0064640761	0	0.019607843	1.2257506	12.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.031746032	0.057569296	0.031746032	0.053571429	107	0.0085570476	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.010144234	50	1	0.8435381	256.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	CXCL9	CXCR3	CXCL chemokine	0.031746032	0.031746032	0.031746032	0.031746032	26	0.0033215791	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0013114052	0	0.019607843	2.5328396	3.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	0.15555556	0.046296296	0.10185185	0.046296296	1086	0.050347982	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0415129	0	0.019607843	1.2128274	318.64
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	CCL2	CCR2	CCL chemokine	0.15555556	0.10471204	0.10185185	0.089005236	164	0.083168396	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.07726259	0	0.019607843	1.0764381	114.24
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.15555556	0.067164179	0.10185185	0.060501066	919	0.071299426	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.080341399	50	1	0.88745562	2185.14
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	CCL2	CCR2	CCL chemokine	0.15555556	0.015873016	0.10185185	0.015873016	72	0.010593727	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0089048652	0	0.019607843	1.1896561	36.2
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	CCL2	CCR2	CCL chemokine	0.073298429	0.046296296	0.068062827	0.046296296	164	0.017326749	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.016096373	0	0.019607843	1.0764381	114.24
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	immune	CCL2	CCR2	CCL chemokine	0.073298429	0.10471204	0.068062827	0.089005236	232	0.041837964	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.028546256	0	0.019607843	1.46562	41.48
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.073298429	0.067164179	0.068062827	0.060501066	311	0.02827297	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.032730416	50	1	0.86381334	770.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	CCL2	CCR2	CCL chemokine	0.073298429	0.015873016	0.068062827	0.015873016	23	0.0036975612	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0030165689	0	0.019607843	1.2257506	12.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	0.29211087	0.046296296	0.20175906	0.046296296	919	0.092290452	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.10399444	50	1	0.88745567	2185.14
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CCL2	CCR2	CCL chemokine	0.29211087	0.10471204	0.20175906	0.089005236	311	0.17566426	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.20335904	50	1	0.86381337	770.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.29211087	0.067164179	0.20175906	0.060501066	18684	0.19296602	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.18896735	0	0.019607843	1.0211606	15238.88
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	CCL2	CCR2	CCL chemokine	0.29211087	0.015873016	0.20175906	0.015873016	107	0.021709547	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.025736296	50	1	0.84353812	256.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	CCL2	CCR2	CCL chemokine	0.063492063	0.046296296	0.063492063	0.046296296	72	0.01261158	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.010601029	0	0.019607843	1.1896562	36.2
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	CCL2	CCR2	CCL chemokine	0.063492063	0.10471204	0.063492063	0.089005236	23	0.021128921	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.017237536	0	0.019607843	1.2257507	12.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.063492063	0.067164179	0.063492063	0.060501066	107	0.019966444	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.023669878	50	1	0.8435381	256.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	CCL2	CCR2	CCL chemokine	0.063492063	0.015873016	0.063492063	0.015873016	26	0.0033215791	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0013114052	0	0.019607843	2.5328397	3.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	VEGFA	KDR	VEGF	2.1814815	0.27222222	0.41666667	0.14259259	1086	4.1516946	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	3.4231537	0	0.019607843	1.2128274	318.64
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	VEGFA	KDR	VEGF	2.1814815	0.078534031	0.41666667	0.068062827	164	0.87475331	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.81263688	0	0.019607843	1.0764381	114.24
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	2.1814815	0.18789979	0.41666667	0.1391258	919	2.7973101	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	3.1520563	50	1	0.88745562	2185.14
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	VEGFA	KDR	VEGF	2.1814815	0.17460317	0.41666667	0.14285714	72	1.6342085	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.3736814	0	0.019607843	1.1896561	36.2
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	VEGFA	KDR	VEGF	0.10994764	0.27222222	0.089005236	0.14259259	164	0.15282193	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.14197	0	0.019607843	1.0764382	114.24
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	immune	VEGFA	KDR	VEGF	0.10994764	0.078534031	0.089005236	0.068062827	232	0.04706771	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.032114537	0	0.019607843	1.4656201	41.48
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	VEGFA	KDR	VEGF	0.10994764	0.18789979	0.089005236	0.1391258	311	0.1186455	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.13735085	50	1	0.86381336	770.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	VEGFA	KDR	VEGF	0.10994764	0.17460317	0.089005236	0.14285714	23	0.061009759	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.049773383	0	0.019607843	1.2257507	12.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	1.2097548	0.27222222	0.43496802	0.14259259	919	2.2474173	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	2.5324278	50	1	0.88745564	2185.14
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	VEGFA	KDR	VEGF	1.2097548	0.078534031	0.43496802	0.068062827	311	0.54562505	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.63164693	50	1	0.86381334	770.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	1.2097548	0.18789979	0.43496802	0.1391258	18684	2.2357284	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	2.1893994	0	0.019607843	1.0211606	15238.88
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	VEGFA	KDR	VEGF	1.2097548	0.17460317	0.43496802	0.14285714	107	0.98899266	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.1724339	50	1	0.84353812	256.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	VEGFA	KDR	VEGF	0.095238095	0.27222222	0.095238095	0.14259259	72	0.11123413	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.09350108	0	0.019607843	1.1896561	36.2
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	VEGFA	KDR	VEGF	0.095238095	0.078534031	0.095238095	0.068062827	23	0.023770036	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.019392228	0	0.019607843	1.2257506	12.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	VEGFA	KDR	VEGF	0.095238095	0.18789979	0.095238095	0.1391258	107	0.083787758	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.099328956	50	1	0.84353809	256.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	VEGFA	KDR	VEGF	0.095238095	0.17460317	0.095238095	0.14285714	26	0.054806055	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.021638185	0	0.019607843	2.5328397	3.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	CD44	SPP1	2.937037	0.66481481	0.41111111	0.35925926	1086	13.650872	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	11.255412	0	0.019607843	1.2128274	318.64
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	SPP1	CD44	SPP1	2.937037	0.84293194	0.41111111	0.37172775	164	12.640903	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	11.74327	0	0.019607843	1.0764381	114.24
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	2.937037	1.0455757	0.41111111	0.50453092	919	20.956932	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	23.614624	50	1	0.88745567	2185.14
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	SPP1	CD44	SPP1	2.937037	0.17460317	0.41111111	0.15873016	72	2.2002162	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.8494556	0	0.019607843	1.1896562	36.2
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	SPP1	CD44	SPP1	0.45549738	0.66481481	0.2460733	0.35925926	164	1.5461896	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.4363943	0	0.019607843	1.0764381	114.24
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	immune	SPP1	CD44	SPP1	0.45549738	0.84293194	0.2460733	0.37172775	232	2.0929442	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.4280265	0	0.019607843	1.46562	41.48
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	SPP1	CD44	SPP1	0.45549738	1.0455757	0.2460733	0.50453092	311	2.7351454	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	3.1663616	50	1	0.86381334	770.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	SPP1	CD44	SPP1	0.45549738	0.17460317	0.2460733	0.15873016	23	0.25275472	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.20620402	0	0.019607843	1.2257507	12.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	4.2785181	0.66481481	0.58235608	0.35925926	919	19.4114	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	21.873093	50	1	0.88745565	2185.14
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	SPP1	CD44	SPP1	4.2785181	0.84293194	0.58235608	0.37172775	311	20.712139	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	23.977563	50	1	0.86381336	770.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	4.2785181	1.0455757	0.58235608	0.50453092	18684	43.999147	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	43.087391	0	0.019607843	1.0211606	15238.88
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	SPP1	CD44	SPP1	4.2785181	0.17460317	0.58235608	0.15873016	107	3.4977526	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	4.1465258	50	1	0.84353812	256.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	SPP1	CD44	SPP1	0.33333333	0.66481481	0.26984127	0.35925926	72	0.950787	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.79921161	0	0.019607843	1.1896561	36.2
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	SPP1	CD44	SPP1	0.33333333	0.84293194	0.26984127	0.37172775	23	0.89296102	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.72850137	0	0.019607843	1.2257506	12.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	SPP1	CD44	SPP1	0.33333333	1.0455757	0.26984127	0.50453092	107	1.6318409	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.9345194	50	1	0.84353813	256.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	SPP1	CD44	SPP1	0.33333333	0.17460317	0.26984127	0.15873016	26	0.19182119	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.075733647	0	0.019607843	2.5328397	3.56
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	ITGAV	SPP1	2.937037	0.82222222	0.41111111	0.31851852	1086	16.882973	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	13.920342	0	0.019607843	1.2128274	318.64
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	SPP1	ITGAV	SPP1	2.937037	0.2513089	0.41111111	0.20418848	164	3.7687165	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	3.501099	0	0.019607843	1.0764381	114.24
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	2.937037	0.66684435	0.41111111	0.3347548	919	13.365854	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	15.060869	50	1	0.88745569	2185.14
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	SPP1	ITGAV	SPP1	2.937037	0.11111111	0.41111111	0.11111111	72	1.4001376	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.1769263	0	0.019607843	1.1896562	36.2
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	SPP1	ITGAV	SPP1	0.45549738	0.82222222	0.2460733	0.31851852	164	1.9122791	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.7764877	0	0.019607843	1.0764381	114.24
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	immune	SPP1	ITGAV	SPP1	0.45549738	0.2513089	0.2460733	0.20418848	232	0.62398335	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.42574702	0	0.019607843	1.46562	41.48
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	SPP1	ITGAV	SPP1	0.45549738	0.66684435	0.2460733	0.3347548	311	1.7444134	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	2.0194333	50	1	0.86381334	770.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	SPP1	ITGAV	SPP1	0.45549738	0.11111111	0.2460733	0.11111111	23	0.16084391	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.13122074	0	0.019607843	1.2257506	12.8
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	4.2785181	0.82222222	0.58235608	0.31851852	919	24.007414	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	27.051959	50	1	0.88745565	2185.14
GSE292299	GSM8855707_NSCLC_P5	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	SPP1	ITGAV	SPP1	4.2785181	0.2513089	0.58235608	0.20418848	311	6.1750475	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	7.14859	50	1	0.86381335	770.8
