dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes	null_model	null_permutations	null_mean_score	null_ge_observed_n	empirical_p_ge	observed_to_null_mean_ratio	null_mean_adjacency_pairs	null_mean_ligand_mean_sender	null_mean_receptor_mean_receiver
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	MIF	CD74	MIF	25.19444	26.446429	0.92851233	0.79761905	273	3740.0438	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2649.2648	0	0.032258065	1.4117289	583.13333	17.225501	24.145238
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	MIF	CD74	MIF	25.19444	41.2332	0.92851233	0.94784353	719	6834.8378	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	3708.7852	0	0.032258065	1.8428778	6863.0333	17.225501	24.374039
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	MIF	CD74	MIF	25.19444	4.1086957	0.92851233	0.80434783	70	441.25679	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2083.1338	30	1	0.21182355	158.6	17.225501	23.844928
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	MIF	CD74	MIF	2.6547619	16.603343	0.47619048	0.94803905	273	247.41502	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2608.3178	30	1	0.094856163	583.13333	16.891071	24.236191
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	MIF	CD74	MIF	2.6547619	26.446429	0.47619048	0.79761905	146	350.37314	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	1089.3192	30	1	0.32164415	15.133333	16.891071	24.145238
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	MIF	CD74	MIF	2.6547619	41.2332	0.47619048	0.94784353	98	503.0017	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2152.2748	30	1	0.233707	186.63333	16.891071	24.374039
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	MIF	CD74	MIF	2.6547619	4.1086957	0.47619048	0.80434783	11	27.104389	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	604.98542	30	1	0.044801723	3.8333333	16.891071	23.844928
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	MIF	CD74	MIF	3.8084253	16.603343	0.76328987	0.94803905	719	416.02309	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	3700.9695	30	1	0.11240922	6863.0333	17.286175	24.236191
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	MIF	CD74	MIF	3.8084253	26.446429	0.76328987	0.79761905	98	462.81701	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2184.4694	30	1	0.21186701	186.63333	17.286175	24.145238
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	3.8084253	41.2332	0.76328987	0.94784353	8456	1420.0152	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	3258.0679	30	1	0.43584579	2275.2667	17.286175	24.374039
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	MIF	CD74	MIF	3.8084253	4.1086957	0.76328987	0.80434783	48	60.897882	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	1657.773	30	1	0.036734753	55.066667	17.286175	23.844928
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	MIF	CD74	MIF	0.52173913	16.603343	0.39130435	0.94803905	70	36.925949	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2175.2403	30	1	0.016975573	158.6	17.68913	24.236191
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	MIF	CD74	MIF	0.52173913	26.446429	0.39130435	0.79761905	11	34.287082	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	642.25061	30	1	0.05338583	3.8333333	17.68913	24.145238
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	MIF	CD74	MIF	0.52173913	41.2332	0.39130435	0.94784353	48	83.724628	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	1730.4821	30	1	0.048382255	55.066667	17.68913	24.374039
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	MIF	CD74	MIF	0.52173913	4.1086957	0.39130435	0.80434783	32	7.4953489	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	238.73491	13	0.4516129	0.031396116	1.0666667	17.68913	23.844928
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.061062386	0.92917425	0.056428926	0.52606321	30654	0.58613064	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.5578766	2	0.096774194	1.0506457	20773.8	0.069871477	0.80313862
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	DLL4	NOTCH1	NOTCH	0.061062386	0.26190476	0.056428926	0.19047619	273	0.089768118	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.36062749	30	1	0.248922	583.13333	0.069871477	0.81051587
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.061062386	0.6664995	0.056428926	0.43129388	719	0.26776269	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.49444343	30	1	0.54154363	6863.0333	0.069871477	0.80083584
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	DLL4	NOTCH1	NOTCH	0.061062386	0.10869565	0.056428926	0.10869565	70	0.028292327	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.274267	30	1	0.10315615	158.6	0.069871477	0.77391304
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	DLL4	NOTCH1	NOTCH	0.029761905	0.92917425	0.029761905	0.52606321	273	0.15522542	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.39712192	30	1	0.39087598	583.13333	0.077579365	0.80313862
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	DLL4	NOTCH1	NOTCH	0.029761905	0.26190476	0.029761905	0.19047619	146	0.038899347	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.16630432	30	1	0.23390461	15.133333	0.077579365	0.81051587
