candidate_id	dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	full_high	full_v3	no_null	no_external	no_recurrence	no_raw_score	no_annotation	equal_weight	rank_full_v3	rank_no_null	rank_no_external	rank_no_recurrence	rank_no_raw_score	rank_no_annotation	rank_equal_weight	rank_shift_no_null_vs_full	rank_shift_no_external_vs_full
GSE292299|GSM8855707_NSCLC_P5|endothelial|endothelial|SPP1|ITGAV|SPP1	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	endothelial	SPP1	ITGAV	SPP1	False	0.679159	0.6582031266666667	0.5989492599999999	0.6813640088235293	0.7461618029411764	0.6990660088888889	0.635347934	1375	2020	1500	1277	1136	1375	1643	645	125
GSE292299|GSM8855707_NSCLC_P5|tumor_like|tumor_like|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	tumor_like	MIF	CD74	MIF	False	0.832349	0.8633404366666668	0.7904366525000001	0.802763908235294	0.8404059529411765	0.8692770244444443	0.814511546	405	459	415	428	503	405	408	54	10
GSE292299|GSM8855707_NSCLC_P5|tumor_like|immune|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	immune	MIF	CD74	MIF	True	0.913568	0.8696732966666667	0.8919604875	0.8983157529411765	0.9314875435294117	0.9595204333333333	0.8582875099999999	122	412	124	133	84	122	154	290	2
GSE292299|GSM8855707_NSCLC_P5|tumor_like|stroma_fibroblast|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	stroma_fibroblast	MIF	CD74	MIF	False	0.783879	0.8713896791666667	0.7298490843750001	0.7457403147058823	0.7777005411764705	0.8154214083333334	0.79430114	698	397	724	795	865	698	556	-301	26
GSE292299|GSM8855707_NSCLC_P5|tumor_like|endothelial|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	endothelial	MIF	CD74	MIF	False	0.566224	0.5058199175	0.5827801331249999	0.5877146358823528	0.563998614117647	0.5735823405555555	0.536022012	2059	3145	1596	2000	2100	2059	2487	1086	-463
GSE292299|GSM8855707_NSCLC_P5|immune|tumor_like|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	tumor_like	MIF	CD74	MIF	False	0.659974	0.6620699166666667	0.5749676324999999	0.6980087529411764	0.6816456729411763	0.6777490066666667	0.6276886779999999	1479	1995	1649	1146	1501	1479	1695	516	170
GSE292299|GSM8855707_NSCLC_P5|immune|immune|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	immune	MIF	CD74	MIF	False	0.758151	0.8256983891666667	0.697688986875	0.7154719876470588	0.7796848894117646	0.786834655	0.758591456	875	772	915	1029	760	875	817	-103	40
GSE292299|GSM8855707_NSCLC_P5|immune|stroma_fibroblast|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	stroma_fibroblast	MIF	CD74	MIF	False	0.491933	0.5998658466666666	0.36491588500000005	0.5591365194117647	0.46903513705882355	0.49103634222222226	0.512565944	2734	2491	3101	2300	2883	2734	2708	-243	367
GSE292299|GSM8855707_NSCLC_P5|immune|endothelial|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	endothelial	MIF	CD74	MIF	False	0.595935	0.5553385425	0.6199191018749999	0.5246297429411764	0.6620378305882353	0.6065947572222221	0.575636912	1846	2803	1377	2597	1597	1846	2100	957	-469
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|tumor_like|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	tumor_like	MIF	CD74	MIF	False	0.54778	0.6929450741666667	0.434725305625	0.5856238176470587	0.5082508229411765	0.5530891605555556	0.5870293259999999	2213	1805	2544	2028	2516	2213	2016	-408	331
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|immune|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	immune	MIF	CD74	MIF	False	0.661171	0.6740451391666668	0.576464334375	0.7386330994117647	0.6353855494117647	0.6790794083333334	0.63427497	1470	1918	1633	856	1747	1470	1652	448	163
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|stroma_fibroblast|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	True	0.91577	0.8733428041666668	0.894712618125	0.9009059935294118	0.9314875435294117	0.9619667716666667	0.861223116	112	383	114	123	85	112	140	271	2
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|endothelial|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	endothelial	MIF	CD74	MIF	False	0.516637	0.6410392991666668	0.395795974375	0.5489844470588235	0.5082508229411765	0.5184853105555556	0.545504706	2491	2153	2860	2375	2517	2491	2392	-338	369
GSE292299|GSM8855707_NSCLC_P5|endothelial|tumor_like|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	tumor_like	MIF	CD74	MIF	False	0.447718	0.435921715	0.43464691124999993	0.44829513294117646	0.4739190188235294	0.44190836555555557	0.441819622	3084	3399	2545	3102	2836	3084	3242	315	-539
GSE292299|GSM8855707_NSCLC_P5|endothelial|immune|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	immune	MIF	CD74	MIF	False	0.572525	0.53612295	0.5906559225	0.5363036129411763	0.6088442764705883	0.5805830422222222	0.554323844	2012	2921	1548	2497	1893	2012	2305	909	-464
GSE292299|GSM8855707_NSCLC_P5|endothelial|stroma_fibroblast|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	stroma_fibroblast	MIF	CD74	MIF	False	0.250426	0.23695943833333336	0.31303310874999996	0.2554037105882353	0.22539312588235288	0.22269609666666665	0.277026296	3950	3991	3432	3934	4038	3950	3958	41	-518
GSE292299|GSM8855707_NSCLC_P5|endothelial|endothelial|MIF|CD74|MIF	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	endothelial	MIF	CD74	MIF	False	0.495691	0.52183948875	0.49461382656249997	0.4066953661764706	0.5677498447058823	0.4952122902777778	0.508765275	2701	3030	2139	3335	2070	2701	2747	329	-562
GSE292299|GSM8855707_NSCLC_P5|tumor_like|tumor_like|DLL4|NOTCH1|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	False	0.521861	0.5440932775	0.527326738125	0.43748398882352935	0.5828299105882352	0.5242904338888889	0.532977334	2447	2876	1927	3163	2005	2447	2523	429	-520
GSE292299|GSM8855707_NSCLC_P5|tumor_like|immune|DLL4|NOTCH1|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	immune	DLL4	NOTCH1	NOTCH	False	0.410223	0.38003077500000004	0.38777821125	0.42379125823529407	0.4496518864705882	0.40024729888888894	0.395126672	3304	3565	2919	3242	3028	3304	3482	261	-385
GSE292299|GSM8855707_NSCLC_P5|tumor_like|stroma_fibroblast|DLL4|NOTCH1|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	False	0.311958	0.36811474000000005	0.26494744	0.3277936694117647	0.3228499305882353	0.2910643911111111	0.34003634600000004	3766	3603	3684	3714	3785	3766	3709	-163	-82
GSE292299|GSM8855707_NSCLC_P5|immune|tumor_like|DLL4|NOTCH1|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	tumor_like	DLL4	NOTCH1	NOTCH	False	0.293232	0.17404513833333335	0.36653980875	0.3057629576470588	0.3201624670588235	0.2702576077777778	0.26697182599999997	3833	4078	3086	3784	3799	3833	3988	245	-747
GSE292299|GSM8855707_NSCLC_P5|immune|immune|DLL4|NOTCH1|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	immune	DLL4	NOTCH1	NOTCH	False	0.54994	0.5468158150000001	0.5624251712499999	0.47051780823529404	0.6139419388235294	0.5554890411111111	0.548377976	2195	2854	1728	3000	1869	2195	2355	659	-467
GSE292299|GSM8855707_NSCLC_P5|immune|stroma_fibroblast|DLL4|NOTCH1|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	stroma_fibroblast	DLL4	NOTCH1	NOTCH	False	0.278595	0.3339449175	0.22324427312499998	0.3081514729411764	0.28811192294117643	0.25399490944444447	0.306270168	3875	3727	3856	3776	3888	3875	3862	-148	-19
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|tumor_like|DLL4|NOTCH1|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	False	0.491114	0.7041114266666667	0.36389215	0.42091810176470584	0.5317414088235294	0.4901263555555556	0.5642792400000001	2747	1739	3111	3256	2296	2747	2196	-1008	364
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|immune|DLL4|NOTCH1|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	immune	DLL4	NOTCH1	NOTCH	False	0.409065	0.5171835541666667	0.261330655625	0.4616445388235294	0.4299071276470588	0.3989605827777778	0.429790706	3311	3067	3693	3038	3230	3311	3310	-244	382
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|stroma_fibroblast|DLL4|NOTCH1|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	False	0.808279	0.7689985791666667	0.760348839375	0.7744459664705882	0.8786822635294118	0.8425323016666667	0.755305492	509	1245	521	547	368	509	844	736	12
GSE292299|GSM8855707_NSCLC_P5|tumor_like|tumor_like|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	False	0.650596	0.7201112691666667	0.5632447368749999	0.5889362229411763	0.7276812094117646	0.667328655	0.6520201959999999	1528	1623	1721	1988	1251	1528	1540	95	193
GSE292299|GSM8855707_NSCLC_P5|tumor_like|immune|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	immune	JAG1	NOTCH2	NOTCH	False	0.60423	0.5729955791666668	0.5052873993749999	0.6324273570588234	0.6789402799999998	0.6158110216666667	0.555279416	1789	2689	2059	1547	1516	1789	2300	900	270
GSE292299|GSM8855707_NSCLC_P5|tumor_like|stroma_fibroblast|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	False	0.462438	0.6123145516666667	0.3280477937499999	0.4460057658823529	0.5039798094117647	0.45826470555555554	0.50404306	2992	2392	3351	3111	2583	2992	2794	-600	359
GSE292299|GSM8855707_NSCLC_P5|tumor_like|endothelial|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	endothelial	JAG1	NOTCH2	NOTCH	False	0.273364	0.17613636283333334	0.341705587125	0.2627817296470588	0.31492076647058825	0.24818274411111113	0.2580837496	3887	4075	3259	3912	3813	3887	4021	188	-628
GSE292299|GSM8855707_NSCLC_P5|immune|tumor_like|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	tumor_like	JAG1	NOTCH2	NOTCH	False	0.435241	0.37985322000000005	0.41905140999999996	0.45322485705882354	0.4792108182352941	0.42804569777777773	0.407547174	3168	3566	2663	3079	2787	3168	3426	398	-505
GSE292299|GSM8855707_NSCLC_P5|immune|immune|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	immune	JAG1	NOTCH2	NOTCH	False	0.714798	0.7152580491666667	0.643497081875	0.6644678417647057	0.8066386305882352	0.7386640727777779	0.681694524	1162	1655	1250	1364	618	1162	1350	493	88
GSE292299|GSM8855707_NSCLC_P5|immune|stroma_fibroblast|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	stroma_fibroblast	JAG1	NOTCH2	NOTCH	False	0.350983	0.46999289666666666	0.1887291025	0.4129215082352941	0.3752794635294117	0.3344258688888889	0.37715475600000004	3582	3296	3972	3299	3535	3582	3552	-286	390
GSE292299|GSM8855707_NSCLC_P5|immune|endothelial|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	endothelial	JAG1	NOTCH2	NOTCH	False	0.395825	0.4242424250000001	0.36978183375	0.3480299605882352	0.46032942647058817	0.38425051888888895	0.410033946	3380	3438	3064	3624	2955	3380	3416	58	-316
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|tumor_like|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	False	0.524436	0.6802990841666666	0.40554529812499995	0.47972890764705883	0.5681452411764706	0.5271513761111111	0.5690343280000001	2417	1883	2780	2922	2066	2417	2152	-534	363
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|immune|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	immune	JAG1	NOTCH2	NOTCH	False	0.45251	0.48064630666666663	0.315637505	0.5323647105882353	0.48720261176470586	0.4472333377777778	0.433244822	3050	3263	3419	2536	2730	3050	3287	213	369
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|stroma_fibroblast|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	False	0.79405	0.7540838066666666	0.7425621000000001	0.757705505882353	0.8724698776470587	0.8267218666666667	0.74073341	632	1374	649	703	401	632	968	742	17
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|endothelial|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	endothelial	JAG1	NOTCH2	NOTCH	False	0.117572	0.15634864208333335	0.1469644515625	0.09910379794117646	0.12599495176470588	0.07507951249999999	0.170293435	4169	4116	4114	4184	4163	4169	4157	-53	-55
GSE292299|GSM8855707_NSCLC_P5|endothelial|tumor_like|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	tumor_like	JAG1	NOTCH2	NOTCH	False	0.434113	0.3410669175	0.41764187312500006	0.4715060770588236	0.48565491882352946	0.4267927761111112	0.38759020800000005	3178	3695	2672	2994	2736	3178	3516	517	-506
GSE292299|GSM8855707_NSCLC_P5|endothelial|immune|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	immune	JAG1	NOTCH2	NOTCH	False	0.53775	0.47362295	0.5471877175000001	0.4953923611764706	0.6120506717647058	0.5419446377777779	0.505686562	2289	3280	1810	2815	1878	2289	2779	991	-479
GSE292299|GSM8855707_NSCLC_P5|endothelial|stroma_fibroblast|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	stroma_fibroblast	JAG1	NOTCH2	NOTCH	False	0.267065	0.346097695	0.20883069625	0.2749779105882353	0.2855756152941176	0.24118284111111113	0.30658112600000004	3904	3669	3900	3872	3893	3904	3859	-235	-4
GSE292299|GSM8855707_NSCLC_P5|endothelial|endothelial|JAG1|NOTCH2|NOTCH	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	endothelial	JAG1	NOTCH2	NOTCH	False	0.319225	0.2563328605833334	0.39903171043749996	0.25791219747058824	0.3710890029411764	0.2991392981666667	0.3211124478	3739	3962	2834	3926	3554	3739	3796	223	-905
GSE292299|GSM8855707_NSCLC_P5|tumor_like|tumor_like|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	tumor_like	WNT5A	FZD5	WNT	False	0.812916	0.7569247166666667	0.7661449275000001	0.7799011082352941	0.892660131764706	0.84768438	0.751586996	475	1345	485	505	308	475	878	870	10
GSE292299|GSM8855707_NSCLC_P5|tumor_like|immune|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	immune	WNT5A	FZD5	WNT	False	0.540582	0.42000078750000003	0.550727080625	0.5575470570588236	0.5944092447058823	0.5450907383333334	0.480291226	2264	3451	1791	2320	1943	2264	2971	1187	-473
GSE292299|GSM8855707_NSCLC_P5|tumor_like|stroma_fibroblast|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	False	0.441252	0.5422979791666668	0.30156538937499994	0.47990468058823527	0.4696551258823529	0.4347247905555556	0.45844181200000006	3128	2891	3493	2920	2855	3128	3141	-237	365
GSE292299|GSM8855707_NSCLC_P5|tumor_like|endothelial|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	endothelial	WNT5A	FZD5	WNT	False	0.476885	0.3921243675	0.471105830625	0.48260941	0.5391490705882352	0.47431629388888896	0.43450451599999995	2880	3515	2303	2901	2245	2880	3283	635	-577
GSE292299|GSM8855707_NSCLC_P5|immune|tumor_like|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	tumor_like	WNT5A	FZD5	WNT	False	0.695287	0.5999842166666668	0.6191092025	0.73955376	0.7670158799999999	0.7169859577777778	0.6143024560000001	1267	2490	1382	848	970	1267	1792	1223	115
GSE292299|GSM8855707_NSCLC_P5|immune|immune|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	immune	WNT5A	FZD5	WNT	False	0.749287	0.7220643941666667	0.686608865625	0.705043638235294	0.842409948235294	0.7769856583333334	0.70234241	926	1614	974	1097	499	926	1229	688	48
GSE292299|GSM8855707_NSCLC_P5|immune|stroma_fibroblast|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	stroma_fibroblast	WNT5A	FZD5	WNT	False	0.358012	0.47567471666666666	0.19751511249999998	0.42119069411764704	0.3795379529411764	0.3422356555555556	0.38351007	3548	3274	3946	3253	3513	3548	3534	-274	398
GSE292299|GSM8855707_NSCLC_P5|immune|endothelial|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	endothelial	WNT5A	FZD5	WNT	False	0.421886	0.3268623740833334	0.5273573555625	0.3394735893529412	0.4812962276470588	0.4132065382777778	0.4077074626	3259	3751	1926	3667	2771	3259	3424	492	-1333
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|tumor_like|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	False	0.647732	0.7566879741666667	0.559664385625	0.5855664805882352	0.6984926164705882	0.6641461205555556	0.668876408	1541	1351	1741	2029	1408	1541	1438	-190	200
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|immune|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	immune	WNT5A	FZD5	WNT	False	0.407769	0.5073587441666667	0.259711008125	0.46012016470588235	0.43531791352941174	0.39752089611111113	0.424230442	3317	3137	3698	3045	3200	3317	3344	-180	381
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|stroma_fibroblast|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	False	0.698402	0.7501775566666667	0.6230030125	0.6451793058823528	0.7627010305882351	0.7204471222222223	0.6909566500000001	1254	1401	1363	1471	1000	1254	1298	147	109
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|endothelial|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	endothelial	WNT5A	FZD5	WNT	False	0.177218	0.17215119833333334	0.22152263875	0.1692762094117647	0.18501261764705879	0.14135345666666665	0.20801798800000001	4104	4083	3859	4103	4101	4104	4105	-21	-245
GSE292299|GSM8855707_NSCLC_P5|endothelial|tumor_like|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	tumor_like	WNT5A	FZD5	WNT	False	0.678213	0.5649266091666667	0.597766491875	0.7390743458823529	0.7520673264705882	0.6980146594444445	0.5882365679999999	1382	2749	1509	853	1087	1382	2002	1367	127
GSE292299|GSM8855707_NSCLC_P5|endothelial|immune|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	immune	WNT5A	FZD5	WNT	False	0.564972	0.4566761375	0.581214538125	0.5470254470588234	0.6364305276470588	0.5721907005555557	0.510823884	2070	3333	1607	2390	1738	2070	2727	1263	-463
GSE292299|GSM8855707_NSCLC_P5|endothelial|stroma_fibroblast|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	stroma_fibroblast	WNT5A	FZD5	WNT	False	0.425609	0.5238912566666667	0.28201138249999996	0.46150090941176464	0.4642443352941176	0.41734345111111104	0.441416848	3230	3020	3606	3041	2932	3230	3247	-210	376
GSE292299|GSM8855707_NSCLC_P5|endothelial|endothelial|WNT5A|FZD5|WNT	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	endothelial	WNT5A	FZD5	WNT	False	0.494557	0.32668481708333336	0.6181961878125	0.42496896088235286	0.5669169335294117	0.4939521669444444	0.44395421700000004	2710	3752	1387	3236	2082	2710	3230	1042	-1323
GSE292299|GSM8855707_NSCLC_P5|tumor_like|tumor_like|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	False	0.842611	0.7910156241666667	0.803264263125	0.8148369535294118	0.9035318070588236	0.8806793449999999	0.783480184	362	1058	369	385	260	362	639	696	7
GSE292299|GSM8855707_NSCLC_P5|tumor_like|immune|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	immune	EGF	EGFR	EGF/ERBB	False	0.46191	0.5519846896666668	0.32738721225	0.46499188682352943	0.526336025882353	0.45767752200000006	0.4736138964	2994	2821	3355	3023	2365	2994	3018	-173	361
GSE292299|GSM8855707_NSCLC_P5|tumor_like|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.43094	0.5146780291666667	0.28867540187499996	0.5069886135294117	0.43780412235294114	0.42326702388888887	0.43947584200000006	3198	3083	3567	2712	3184	3198	3255	-115	369
GSE292299|GSM8855707_NSCLC_P5|tumor_like|endothelial|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	endothelial	EGF	EGFR	EGF/ERBB	False	0.538891	0.46906565616666673	0.423613777125	0.6143815943529413	0.6166097582352941	0.5432122463333333	0.47064500559999994	2276	3299	2625	1726	1849	2276	3043	1023	349
GSE292299|GSM8855707_NSCLC_P5|immune|tumor_like|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	tumor_like	EGF	EGFR	EGF/ERBB	False	0.687538	0.5435606075000001	0.734422175625	0.6912208705882352	0.7192957370588235	0.7083752672222222	0.6155491740000001	1314	2880	698	1206	1293	1314	1783	1566	-616
GSE292299|GSM8855707_NSCLC_P5|immune|immune|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	immune	EGF	EGFR	EGF/ERBB	False	0.55128	0.7009351316666667	0.43910004374999995	0.4720941588235294	0.6243752423529412	0.5569778166666666	0.59277425	2181	1754	2505	2989	1809	2181	1965	-427	324
GSE292299|GSM8855707_NSCLC_P5|immune|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.428394	0.38360163999999997	0.41049214	0.48438475941176473	0.4292934052941177	0.4204374577777778	0.405997676	3214	3553	2736	2889	3234	3214	3436	339	-478
GSE292299|GSM8855707_NSCLC_P5|immune|endothelial|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	endothelial	EGF	EGFR	EGF/ERBB	False	0.538707	0.47095959749999994	0.548384068125	0.4965183382352941	0.6150566623529412	0.5430080605555556	0.504833426	2280	3290	1807	2803	1863	2280	2788	1010	-473
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|tumor_like|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	False	0.658836	0.7619949491666667	0.5735456118749999	0.6182390070588234	0.6882033570588235	0.6764849883333334	0.677082386	1487	1300	1662	1689	1455	1487	1377	-187	175
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|immune|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	immune	EGF	EGFR	EGF/ERBB	False	0.265767	0.4429450766666667	0.0822088075	0.31266711294117644	0.2941176470588235	0.23974116222222225	0.321022728	3909	3371	4214	3760	3871	3909	3798	-538	305
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.665595	0.7770478216666666	0.58199314125	0.60658178	0.7051362588235294	0.6839939033333333	0.687987834	1448	1178	1603	1800	1369	1448	1317	-270	155
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|endothelial|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	endothelial	EGF	EGFR	EGF/ERBB	False	0.38202	0.4980863316666667	0.22752514374999996	0.41021974352941176	0.4311784105882353	0.3689112388888889	0.40671989000000003	3448	3192	3842	3317	3218	3448	3430	-256	394
GSE292299|GSM8855707_NSCLC_P5|endothelial|tumor_like|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	tumor_like	EGF	EGFR	EGF/ERBB	False	0.626572	0.43534959000000006	0.6582144074999999	0.6979272858823529	0.6455236529411765	0.6406350288888889	0.530960558	1649	3400	1149	1147	1694	1649	2547	1751	-500
GSE292299|GSM8855707_NSCLC_P5|endothelial|immune|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	immune	EGF	EGFR	EGF/ERBB	False	0.427311	0.44477983	0.4091388925	0.38507189823529403	0.4828743723529412	0.4192345711111112	0.436045472	3222	3365	2742	3440	2750	3222	3274	143	-480
GSE292299|GSM8855707_NSCLC_P5|endothelial|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.54743	0.5516887616666667	0.43428717125	0.6244271417647058	0.5683331135294117	0.5526997077777778	0.516225916	2215	2826	2549	1604	2065	2215	2675	611	334
