perturbation_family	expected_direction	scorer	sample_id	replicate	axis_id	steps	expected_steps	fully_monotonic	first_value	last_value
label_corruption	nonincreasing	liana	GSM7780155	1	axis_1	3	2	0	3.472137227778423	3.0630489876262814
label_corruption	nonincreasing	liana	GSM7780155	1	axis_2	3	2	0	0.0853268061818779	0.2945383545268573
label_corruption	nonincreasing	liana	GSM7780155	2	axis_1	3	2	0	3.472137227778423	2.996749555474106
label_corruption	nonincreasing	liana	GSM7780155	2	axis_2	3	2	0	0.0853268061818779	0.3057346761232867
label_corruption	nonincreasing	liana	GSM7780155	3	axis_1	3	2	0	3.472137227778423	2.99968939224945
label_corruption	nonincreasing	liana	GSM7780155	3	axis_2	3	2	0	0.0853268061818779	0.3113819704796022
label_corruption	nonincreasing	liana	GSM7780155	4	axis_1	3	2	0	3.472137227778423	2.913585811423097
label_corruption	nonincreasing	liana	GSM7780155	4	axis_2	3	2	0	0.0853268061818779	0.2847096029556662
label_corruption	nonincreasing	liana	GSM7780155	5	axis_1	3	2	0	3.472137227778423	3.0151962881036227
label_corruption	nonincreasing	liana	GSM7780155	5	axis_2	3	2	0	0.0853268061818779	0.2791266467804994
label_corruption	nonincreasing	cellchat	GSM7780153	1	axis_1	3	3	1	0.439824259427267	0.321364359346
label_corruption	nonincreasing	cellchat	GSM7780153	1	axis_2	3	2	0	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780153	1	axis_3	3	2	0	0.0032588071612396	0.0018805585688437
label_corruption	nonincreasing	cellchat	GSM7780153	1	axis_4	3	3	1	0.4436152438997	0.201580890621478
label_corruption	nonincreasing	cellchat	GSM7780153	2	axis_1	3	3	1	0.439824259427267	0.325570803793759
label_corruption	nonincreasing	cellchat	GSM7780153	2	axis_2	3	3	1	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780153	2	axis_3	3	2	0	0.0032588071612396	0.0034004134368702
label_corruption	nonincreasing	cellchat	GSM7780153	2	axis_4	3	3	1	0.4436152438997	0.206801080005242
label_corruption	nonincreasing	cellchat	GSM7780153	3	axis_1	3	3	1	0.439824259427267	0.319288119979822
label_corruption	nonincreasing	cellchat	GSM7780153	3	axis_2	3	2	0	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780153	3	axis_3	3	2	0	0.0032588071612396	0.0021893911456839
label_corruption	nonincreasing	cellchat	GSM7780153	3	axis_4	3	3	1	0.4436152438997	0.201697128068157
label_corruption	nonincreasing	cellchat	GSM7780153	4	axis_1	3	3	1	0.439824259427267	0.314862536631409
label_corruption	nonincreasing	cellchat	GSM7780153	4	axis_2	3	3	1	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780153	4	axis_3	3	2	0	0.0032588071612396	0.0013760887871609
label_corruption	nonincreasing	cellchat	GSM7780153	4	axis_4	3	3	1	0.4436152438997	0.210954693689183
label_corruption	nonincreasing	cellchat	GSM7780153	5	axis_1	3	3	1	0.439824259427267	0.326856239167703
label_corruption	nonincreasing	cellchat	GSM7780153	5	axis_2	3	2	0	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780153	5	axis_3	3	2	0	0.0032588071612396	0.0031803345027168
label_corruption	nonincreasing	cellchat	GSM7780153	5	axis_4	3	3	1	0.4436152438997	0.212594102237692
label_corruption	nonincreasing	cellchat	GSM7780154	1	axis_1	3	3	1	0.499958934876846	0.378928737720073
label_corruption	nonincreasing	cellchat	GSM7780154	1	axis_2	3	2	0	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780154	1	axis_3	3	2	0	0.0066755587881708	0.0045479542661899
label_corruption	nonincreasing	cellchat	GSM7780154	1	axis_4	3	3	1	0.488737166601014	0.240734209867637
label_corruption	nonincreasing	cellchat	GSM7780154	2	axis_1	3	3	1	0.499958934876846	0.373071209263609
label_corruption	nonincreasing	cellchat	GSM7780154	2	axis_2	3	3	1	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780154	2	axis_3	3	2	0	0.0066755587881708	0.0033865036308999
label_corruption	nonincreasing	cellchat	GSM7780154	2	axis_4	3	3	1	0.488737166601014	0.239983863854523
label_corruption	nonincreasing	cellchat	GSM7780154	3	axis_1	3	3	1	0.499958934876846	0.372213434312605
label_corruption	nonincreasing	cellchat	GSM7780154	3	axis_2	3	3	1	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780154	3	axis_3	3	2	0	0.0066755587881708	0.0029312500569201
label_corruption	nonincreasing	cellchat	GSM7780154	3	axis_4	3	3	1	0.488737166601014	0.244135679173388
label_corruption	nonincreasing	cellchat	GSM7780154	4	axis_1	3	3	1	0.499958934876846	0.368754227439132
label_corruption	nonincreasing	cellchat	GSM7780154	4	axis_2	3	3	1	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780154	4	axis_3	3	2	0	0.0066755587881708	0.004540810489858
label_corruption	nonincreasing	cellchat	GSM7780154	4	axis_4	3	3	1	0.488737166601014	0.244395295688638
label_corruption	nonincreasing	cellchat	GSM7780154	5	axis_1	3	3	1	0.499958934876846	0.377426316189642
label_corruption	nonincreasing	cellchat	GSM7780154	5	axis_2	3	3	1	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780154	5	axis_3	3	2	0	0.0066755587881708	0.0034792364133621
label_corruption	nonincreasing	cellchat	GSM7780154	5	axis_4	3	3	1	0.488737166601014	0.238380960605345
label_corruption	nonincreasing	cellchat	GSM7780155	1	axis_1	3	2	0	0.254700543756719	0.185040986311878
label_corruption	nonincreasing	cellchat	GSM7780155	1	axis_2	3	2	0	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780155	1	axis_3	3	2	0	0.0087541388247673	0.00617788217283
label_corruption	nonincreasing	cellchat	GSM7780155	1	axis_4	3	3	1	0.339847527579177	0.132795362225736
label_corruption	nonincreasing	cellchat	GSM7780155	2	axis_1	3	2	0	0.254700543756719	0.180234266954073
label_corruption	nonincreasing	cellchat	GSM7780155	2	axis_2	3	2	0	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780155	2	axis_3	3	2	0	0.0087541388247673	0.0073568330723867
label_corruption	nonincreasing	cellchat	GSM7780155	2	axis_4	3	3	1	0.339847527579177	0.14286610924477
label_corruption	nonincreasing	cellchat	GSM7780155	3	axis_1	3	2	0	0.254700543756719	0.175369915438596
label_corruption	nonincreasing	cellchat	GSM7780155	3	axis_2	3	2	0	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780155	3	axis_3	3	2	0	0.0087541388247673	0.0040403961134948
label_corruption	nonincreasing	cellchat	GSM7780155	3	axis_4	3	3	1	0.339847527579177	0.127209614152791
label_corruption	nonincreasing	cellchat	GSM7780155	4	axis_1	3	2	0	0.254700543756719	0.169278815181608
label_corruption	nonincreasing	cellchat	GSM7780155	4	axis_2	3	2	0	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780155	4	axis_3	3	2	0	0.0087541388247673	0.0044110079258054
label_corruption	nonincreasing	cellchat	GSM7780155	4	axis_4	3	3	1	0.339847527579177	0.146253064203973
label_corruption	nonincreasing	cellchat	GSM7780155	5	axis_1	3	2	0	0.254700543756719	0.183396917877475
label_corruption	nonincreasing	cellchat	GSM7780155	5	axis_2	3	2	0	0.0	0.0
label_corruption	nonincreasing	cellchat	GSM7780155	5	axis_3	3	2	0	0.0087541388247673	0.0045820103755128
label_corruption	nonincreasing	cellchat	GSM7780155	5	axis_4	3	3	1	0.339847527579177	0.136349594805238
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_1	3	3	1	0.7333333333333333	0.4
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_2	3	1	0	0.0	0.7999999999999999
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_3	3	3	1	0.3333333333333333	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_4	3	3	1	0.5666666666666667	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_1	3	3	1	0.7333333333333333	0.5666666666666667
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_2	3	2	0	0.0	0.13333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_3	3	2	0	0.3333333333333333	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_4	3	3	1	0.5666666666666667	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_1	3	2	0	0.7333333333333333	0.7666666666666666
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_2	3	2	0	0.0	0.7666666666666666
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_3	3	2	0	0.3333333333333333	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_4	3	2	0	0.5666666666666667	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_1	3	2	0	0.5666666666666667	0.7333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_2	3	2	0	0.0	0.2
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_3	3	2	0	0.3333333333333333	0.36666666666666664
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_4	3	3	1	0.5666666666666667	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_1	3	2	0	0.7333333333333333	0.7666666666666666
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_2	3	2	0	0.0	0.39999999999999997
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_3	3	2	0	0.3333333333333333	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_4	3	2	0	0.5666666666666667	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_1	3	2	0	0.5666666666666667	0.5666666666666667
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_2	3	2	0	0.0	0.7999999999999999
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_3	3	2	0	0.3333333333333333	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_4	3	3	1	0.7999999999999999	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_1	3	3	1	0.5666666666666667	0.5666666666666667
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_2	3	2	0	0.0	0.39999999999999997
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_3	3	2	0	0.3333333333333333	0.13333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_4	3	3	1	0.7999999999999999	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_1	3	3	1	0.5666666666666667	0.5666666666666667
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_2	3	2	0	0.0	0.39999999999999997
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_3	3	2	0	0.3333333333333333	0.13333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_4	3	3	1	0.7666666666666666	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_1	3	2	0	0.5666666666666667	0.5666666666666667
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_2	3	1	0	0.0	0.6
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_3	3	3	1	0.3333333333333333	0.13333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_4	3	3	1	0.7666666666666666	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_1	3	2	0	0.5666666666666667	0.7666666666666666
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_2	3	2	0	0.0	0.2
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_3	3	3	1	0.3333333333333333	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_4	3	3	1	0.7666666666666666	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_1	3	3	1	0.4	0.4
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_2	3	2	0	0.06666666666666667	0.7999999999999999
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_3	3	2	0	0.13333333333333333	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_4	3	2	0	0.5666666666666667	0.5
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_1	3	3	1	0.4	0.4
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_2	3	2	0	0.06666666666666667	0.7666666666666666
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_3	3	2	0	0.13333333333333333	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_4	3	2	0	0.39999999999999997	0.5
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_1	3	3	1	0.4	0.4
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_2	3	2	0	0.06666666666666667	0.7999999999999999
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_3	3	2	0	0.13333333333333333	0.13333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_4	3	2	0	0.39999999999999997	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_1	3	3	1	0.4	0.4
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_2	3	1	0	0.06666666666666667	0.7999999999999999
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_3	3	2	0	0.13333333333333333	0.13333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_4	3	2	0	0.5666666666666667	0.3333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_1	3	3	1	0.4	0.4
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_2	3	2	0	0.06666666666666667	0.7999999999999999
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_3	3	2	0	0.13333333333333333	0.13333333333333333
label_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_4	3	2	0	0.39999999999999997	0.3333333333333333
expression_corruption	nonincreasing	commot	GSM7780153	1	axis_1	3	2	0	337.215159201763	288.13104523643574
expression_corruption	nonincreasing	commot	GSM7780153	1	axis_2	3	2	0	0.0	1.0000000000000018
expression_corruption	nonincreasing	commot	GSM7780153	1	axis_3	3	1	0	3.63938689742845	5.277965560866514
expression_corruption	nonincreasing	commot	GSM7780153	1	axis_4	3	2	0	4684.654368189002	3252.674025364362
expression_corruption	nonincreasing	commot	GSM7780153	2	axis_1	3	2	0	337.215159201763	188.667051739176
expression_corruption	nonincreasing	commot	GSM7780153	2	axis_2	3	1	0	0.0	1.875987442201907
expression_corruption	nonincreasing	commot	GSM7780153	2	axis_3	3	2	0	3.63938689742845	8.686723604725799
expression_corruption	nonincreasing	commot	GSM7780153	2	axis_4	3	2	0	4684.654368189002	3099.08247900806
expression_corruption	nonincreasing	commot	GSM7780153	3	axis_1	3	2	0	337.215159201763	209.63824189300652
expression_corruption	nonincreasing	commot	GSM7780153	3	axis_2	3	2	0	0.0	2.7363550837449115
expression_corruption	nonincreasing	commot	GSM7780153	3	axis_3	3	2	0	3.63938689742845	3.7996821990427545
expression_corruption	nonincreasing	commot	GSM7780153	3	axis_4	3	2	0	4684.654368189002	3089.4959180654514
expression_corruption	nonincreasing	commot	GSM7780153	4	axis_1	3	2	0	337.215159201763	212.35121583391265
expression_corruption	nonincreasing	commot	GSM7780153	4	axis_2	3	2	0	0.0	1.5532807974904357
expression_corruption	nonincreasing	commot	GSM7780153	4	axis_3	3	1	0	3.63938689742845	8.655115704273443
expression_corruption	nonincreasing	commot	GSM7780153	4	axis_4	3	2	0	4684.654368189002	3228.682307879409
expression_corruption	nonincreasing	commot	GSM7780153	5	axis_1	3	2	0	337.215159201763	220.153114942574
expression_corruption	nonincreasing	commot	GSM7780153	5	axis_2	3	2	0	0.0	0.2748252727486898
expression_corruption	nonincreasing	commot	GSM7780153	5	axis_3	3	2	0	3.63938689742845	6.109987772920908
expression_corruption	nonincreasing	commot	GSM7780153	5	axis_4	3	2	0	4684.654368189002	3181.503186970584
expression_corruption	nonincreasing	commot	GSM7780154	1	axis_1	3	2	0	347.6374131392843	253.3252675491367
expression_corruption	nonincreasing	commot	GSM7780154	1	axis_2	3	2	0	0.0	11.676677574645112
expression_corruption	nonincreasing	commot	GSM7780154	1	axis_3	3	1	0	4.335243695542582	8.724321041222007
expression_corruption	nonincreasing	commot	GSM7780154	1	axis_4	3	2	0	4538.778105988961	3043.6288596076065
expression_corruption	nonincreasing	commot	GSM7780154	2	axis_1	3	2	0	347.6374131392843	202.1507843439486
expression_corruption	nonincreasing	commot	GSM7780154	2	axis_2	3	2	0	0.0	3.000000000000008
expression_corruption	nonincreasing	commot	GSM7780154	2	axis_3	3	2	0	4.335243695542582	10.11423420153712
expression_corruption	nonincreasing	commot	GSM7780154	2	axis_4	3	2	0	4538.778105988961	3189.154849322292
expression_corruption	nonincreasing	commot	GSM7780154	3	axis_1	3	2	0	347.6374131392843	216.8576858096794
expression_corruption	nonincreasing	commot	GSM7780154	3	axis_2	3	1	0	0.0	4.639285496330719
expression_corruption	nonincreasing	commot	GSM7780154	3	axis_3	3	2	0	4.335243695542582	13.424162199181822
expression_corruption	nonincreasing	commot	GSM7780154	3	axis_4	3	2	0	4538.778105988961	3016.123019678507
expression_corruption	nonincreasing	commot	GSM7780154	4	axis_1	3	2	0	347.6374131392843	213.41040265605736
expression_corruption	nonincreasing	commot	GSM7780154	4	axis_2	3	2	0	0.0	3.742858459796497
expression_corruption	nonincreasing	commot	GSM7780154	4	axis_3	3	2	0	4.335243695542582	16.013667091882596
expression_corruption	nonincreasing	commot	GSM7780154	4	axis_4	3	2	0	4538.778105988961	3048.3577757951416
expression_corruption	nonincreasing	commot	GSM7780154	5	axis_1	3	2	0	347.6374131392843	229.31818118709225
expression_corruption	nonincreasing	commot	GSM7780154	5	axis_2	3	2	0	0.0	3.489499936393347
expression_corruption	nonincreasing	commot	GSM7780154	5	axis_3	3	2	0	4.335243695542582	10.063693927326431
expression_corruption	nonincreasing	commot	GSM7780154	5	axis_4	3	2	0	4538.778105988961	2914.360467861775
expression_corruption	nonincreasing	commot	GSM7780155	1	axis_1	3	2	0	127.68486838945437	101.89477741112948
expression_corruption	nonincreasing	commot	GSM7780155	1	axis_2	3	2	0	1.000000000000001	6.344416888190322
expression_corruption	nonincreasing	commot	GSM7780155	1	axis_3	3	2	0	5.193010317857354	9.533657314944934
expression_corruption	nonincreasing	commot	GSM7780155	1	axis_4	3	2	0	2161.711055822488	1509.0227223406318
expression_corruption	nonincreasing	commot	GSM7780155	2	axis_1	3	2	0	127.68486838945437	78.22997129563853
expression_corruption	nonincreasing	commot	GSM7780155	2	axis_2	3	2	0	1.000000000000001	8.244593198913035
expression_corruption	nonincreasing	commot	GSM7780155	2	axis_3	3	2	0	5.193010317857354	11.904961318411486
expression_corruption	nonincreasing	commot	GSM7780155	2	axis_4	3	2	0	2161.711055822488	1526.2777801389489
expression_corruption	nonincreasing	commot	GSM7780155	3	axis_1	3	2	0	127.68486838945437	80.60358923057203
expression_corruption	nonincreasing	commot	GSM7780155	3	axis_2	3	2	0	1.000000000000001	4.444732721345264
expression_corruption	nonincreasing	commot	GSM7780155	3	axis_3	3	2	0	5.193010317857354	5.993539449163452
expression_corruption	nonincreasing	commot	GSM7780155	3	axis_4	3	2	0	2161.711055822488	1401.834839497306
expression_corruption	nonincreasing	commot	GSM7780155	4	axis_1	3	2	0	127.68486838945437	69.9729408441452
expression_corruption	nonincreasing	commot	GSM7780155	4	axis_2	3	2	0	1.000000000000001	7.769012995184602
expression_corruption	nonincreasing	commot	GSM7780155	4	axis_3	3	2	0	5.193010317857354	8.269605017842352
expression_corruption	nonincreasing	commot	GSM7780155	4	axis_4	3	2	0	2161.711055822488	1386.625913839276
expression_corruption	nonincreasing	commot	GSM7780155	5	axis_1	3	2	0	127.68486838945437	77.82370925299301
expression_corruption	nonincreasing	commot	GSM7780155	5	axis_2	3	2	0	1.000000000000001	6.059008442552129
expression_corruption	nonincreasing	commot	GSM7780155	5	axis_3	3	2	0	5.193010317857354	11.930272190941082
expression_corruption	nonincreasing	commot	GSM7780155	5	axis_4	3	3	1	2161.711055822488	1503.533915761261
expression_corruption	nonincreasing	liana	GSM7780153	1	axis_1	3	3	1	4.348861049017507	3.536798718535577
expression_corruption	nonincreasing	liana	GSM7780153	1	axis_2	3	2	0	0.0411556689272922	0.2447419580467639
expression_corruption	nonincreasing	liana	GSM7780153	2	axis_1	3	3	1	4.348861049017507	3.480213866677084
expression_corruption	nonincreasing	liana	GSM7780153	2	axis_2	3	2	0	0.0411556689272922	0.2517844118398881
expression_corruption	nonincreasing	liana	GSM7780153	3	axis_1	3	3	1	4.348861049017507	3.4981175046290365
expression_corruption	nonincreasing	liana	GSM7780153	3	axis_2	3	2	0	0.0411556689272922	0.2453092957252402
expression_corruption	nonincreasing	liana	GSM7780153	4	axis_1	3	3	1	4.348861049017507	3.439870662837781
expression_corruption	nonincreasing	liana	GSM7780153	4	axis_2	3	2	0	0.0411556689272922	0.2367321129298949
expression_corruption	nonincreasing	liana	GSM7780153	5	axis_1	3	3	1	4.348861049017507	3.483361071951525
expression_corruption	nonincreasing	liana	GSM7780153	5	axis_2	3	2	0	0.0411556689272922	0.2411684038885948
expression_corruption	nonincreasing	liana	GSM7780154	1	axis_1	3	3	1	3.772290764318529	3.034924456374271
expression_corruption	nonincreasing	liana	GSM7780154	1	axis_2	3	2	0	0.0576596529500287	0.2946371090342978
expression_corruption	nonincreasing	liana	GSM7780154	2	axis_1	3	3	1	3.772290764318529	3.082260784390717
expression_corruption	nonincreasing	liana	GSM7780154	2	axis_2	3	2	0	0.0576596529500287	0.2673493212351784
expression_corruption	nonincreasing	liana	GSM7780154	3	axis_1	3	3	1	3.772290764318529	3.024136827029716
expression_corruption	nonincreasing	liana	GSM7780154	3	axis_2	3	2	0	0.0576596529500287	0.2730640823320718
expression_corruption	nonincreasing	liana	GSM7780154	4	axis_1	3	3	1	3.772290764318529	3.018289022331015
expression_corruption	nonincreasing	liana	GSM7780154	4	axis_2	3	2	0	0.0576596529500287	0.271170705762515
expression_corruption	nonincreasing	liana	GSM7780154	5	axis_1	3	3	1	3.772290764318529	3.074620259744089
expression_corruption	nonincreasing	liana	GSM7780154	5	axis_2	3	2	0	0.0576596529500287	0.2725310063205001
expression_corruption	nonincreasing	liana	GSM7780155	1	axis_1	3	2	0	3.472137227778423	2.9546052524259663
expression_corruption	nonincreasing	liana	GSM7780155	1	axis_2	3	2	0	0.0853268061818779	0.2905770654320871
expression_corruption	nonincreasing	liana	GSM7780155	2	axis_1	3	2	0	3.472137227778423	2.846447347708554
expression_corruption	nonincreasing	liana	GSM7780155	2	axis_2	3	2	0	0.0853268061818779	0.3268395645246471
expression_corruption	nonincreasing	liana	GSM7780155	3	axis_1	3	2	0	3.472137227778423	2.8190466908673493
expression_corruption	nonincreasing	liana	GSM7780155	3	axis_2	3	2	0	0.0853268061818779	0.3255647395937134
expression_corruption	nonincreasing	liana	GSM7780155	4	axis_1	3	3	1	3.472137227778423	2.8040099285666185
expression_corruption	nonincreasing	liana	GSM7780155	4	axis_2	3	2	0	0.0853268061818779	0.3282251996578236
expression_corruption	nonincreasing	liana	GSM7780155	5	axis_1	3	2	0	3.472137227778423	2.7965097591223302
expression_corruption	nonincreasing	liana	GSM7780155	5	axis_2	3	2	0	0.0853268061818779	0.3586814319667601
expression_corruption	nonincreasing	cellchat	GSM7780153	1	axis_1	3	3	1	0.439824259427267	0.332006445689213
expression_corruption	nonincreasing	cellchat	GSM7780153	1	axis_2	3	3	1	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780153	1	axis_3	3	2	0	0.0032588071612396	0.0057584468163311
expression_corruption	nonincreasing	cellchat	GSM7780153	1	axis_4	3	3	1	0.4436152438997	0.280965799723994
expression_corruption	nonincreasing	cellchat	GSM7780153	2	axis_1	3	3	1	0.439824259427267	0.323465766872493
expression_corruption	nonincreasing	cellchat	GSM7780153	2	axis_2	3	2	0	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780153	2	axis_3	3	2	0	0.0032588071612396	0.0048175785491085
expression_corruption	nonincreasing	cellchat	GSM7780153	2	axis_4	3	3	1	0.4436152438997	0.269420301608679
expression_corruption	nonincreasing	cellchat	GSM7780153	3	axis_1	3	3	1	0.439824259427267	0.326775499038921
expression_corruption	nonincreasing	cellchat	GSM7780153	3	axis_2	3	2	0	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780153	3	axis_3	3	2	0	0.0032588071612396	0.0041109593059243
expression_corruption	nonincreasing	cellchat	GSM7780153	3	axis_4	3	3	1	0.4436152438997	0.263797684432329
expression_corruption	nonincreasing	cellchat	GSM7780153	4	axis_1	3	3	1	0.439824259427267	0.317374265758034
expression_corruption	nonincreasing	cellchat	GSM7780153	4	axis_2	3	2	0	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780153	4	axis_3	3	2	0	0.0032588071612396	0.0036250348879179
expression_corruption	nonincreasing	cellchat	GSM7780153	4	axis_4	3	3	1	0.4436152438997	0.280311199780053
expression_corruption	nonincreasing	cellchat	GSM7780153	5	axis_1	3	3	1	0.439824259427267	0.323923315810853
expression_corruption	nonincreasing	cellchat	GSM7780153	5	axis_2	3	3	1	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780153	5	axis_3	3	2	0	0.0032588071612396	0.0053924448602999
expression_corruption	nonincreasing	cellchat	GSM7780153	5	axis_4	3	3	1	0.4436152438997	0.284738848534759
expression_corruption	nonincreasing	cellchat	GSM7780154	1	axis_1	3	3	1	0.499958934876846	0.388129625105171
expression_corruption	nonincreasing	cellchat	GSM7780154	1	axis_2	3	3	1	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780154	1	axis_3	3	2	0	0.0066755587881708	0.0068008598741747
expression_corruption	nonincreasing	cellchat	GSM7780154	1	axis_4	3	3	1	0.488737166601014	0.3188458193012
expression_corruption	nonincreasing	cellchat	GSM7780154	2	axis_1	3	2	0	0.499958934876846	0.397326127029862
expression_corruption	nonincreasing	cellchat	GSM7780154	2	axis_2	3	3	1	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780154	2	axis_3	3	2	0	0.0066755587881708	0.0072017824545983
expression_corruption	nonincreasing	cellchat	GSM7780154	2	axis_4	3	3	1	0.488737166601014	0.324263215029702
expression_corruption	nonincreasing	cellchat	GSM7780154	3	axis_1	3	3	1	0.499958934876846	0.386683966384434
expression_corruption	nonincreasing	cellchat	GSM7780154	3	axis_2	3	3	1	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780154	3	axis_3	3	2	0	0.0066755587881708	0.0066471594104914
expression_corruption	nonincreasing	cellchat	GSM7780154	3	axis_4	3	3	1	0.488737166601014	0.31843021712138
expression_corruption	nonincreasing	cellchat	GSM7780154	4	axis_1	3	3	1	0.499958934876846	0.385099744485371
expression_corruption	nonincreasing	cellchat	GSM7780154	4	axis_2	3	2	0	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780154	4	axis_3	3	2	0	0.0066755587881708	0.0113877107659624
expression_corruption	nonincreasing	cellchat	GSM7780154	4	axis_4	3	3	1	0.488737166601014	0.317015419909967
expression_corruption	nonincreasing	cellchat	GSM7780154	5	axis_1	3	3	1	0.499958934876846	0.395943735989449
expression_corruption	nonincreasing	cellchat	GSM7780154	5	axis_2	3	3	1	0.0	0.0
